age,money,salary,financial_products
30,532000000,56500000,5
43,687000000,26400000,174
55,895000000,99400000,20
23,227000000,53600000,59
47,766000000,24200000,220
70,674000000,81100000,109
62,505000000,65700000,411
29,18000000,46700000,102
26,258000000,35800000,196
31,532000000,33600000,274
5,203000000,65600000,279
49,827000000,96100000,74
16,931000000,76500000,108
35,427000000,83800000,65
63,781000000,40100000,210
28,424000000,95400000,327
28,169000000,84400000,214
13,428000000,62300000,323
72,729000000,85800000,72
35,284000000,76500000,355
21,819000000,32600000,200
99,854000000,34700000,270
44,469000000,96200000,360
10,992000000,70300000,393
2,45000000,41800000,269
41,356000000,50600000,391
62,921000000,63700000,184
78,707000000,24100000,95
42,318000000,96100000,285
10,763000000,34500000,364
28,484000000,68100000,409
7,325000000,54600000,291
69,548000000,59200000,174
25,691000000,78200000,362
23,154000000,85500000,89
41,59000000,96700000,433
13,331000000,81800000,266
58,767000000,53000000,162
13,750000000,45900000,125
46,290000000,78900000,265
82,301000000,90300000,215
81,987000000,76700000,360
5,340000000,90600000,176
3,495000000,93200000,152
94,311000000,37300000,96
19,887000000,70300000,332
64,252000000,50300000,369
53,285000000,81400000,381
27,746000000,45900000,138
28,848000000,93300000,260
65,534000000,36200000,470
79,726000000,42000000,297
69,364000000,48700000,241
17,787000000,92800000,21
9,860000000,24000000,114
100,730000000,34000000,388
88,48000000,81500000,456
37,59000000,77500000,88
8,551000000,27300000,205
32,461000000,95000000,74
59,520000000,81700000,317
44,372000000,86000000,355
66,514000000,58200000,211
81,358000000,56900000,66
63,12000000,77000000,452
29,179000000,60000000,342
28,722000000,58100000,29
5,559000000,27300000,256
80,692000000,79800000,391
89,640000000,51000000,28
57,494000000,75400000,34
67,358000000,50600000,355
85,872000000,33800000,123
56,105000000,40400000,74
61,139000000,67200000,285
97,903000000,39700000,163
42,889000000,38300000,82
87,843000000,25500000,153
43,790000000,54900000,304
3,766000000,71300000,327
14,106000000,34900000,316
79,687000000,47700000,66
5,158000000,45100000,54
69,690000000,99200000,103
22,233000000,76600000,111
38,735000000,86300000,77
92,465000000,85000000,394
97,618000000,86100000,223
73,366000000,68600000,271
1,47000000,80400000,262
71,491000000,80500000,307
77,776000000,57600000,352
92,264000000,63000000,19
57,995000000,49500000,130
9,16000000,81700000,331
30,990000000,55000000,4
14,85000000,25400000,50
34,899000000,30700000,411
23,711000000,76000000,324
4,658000000,50600000,35
68,192000000,87200000,393
1,393000000,61000000,269
24,443000000,42400000,71
33,689000000,87900000,279
54,714000000,61600000,295
76,833000000,40700000,25
1,35000000,96700000,465
60,80000000,26300000,277
31,427000000,67600000,45
13,829000000,41200000,348
11,212000000,24100000,331
5,812000000,81300000,186
55,401000000,54400000,310
13,849000000,68000000,312
53,547000000,89500000,333
59,198000000,42200000,128
39,807000000,48000000,5
3,947000000,43700000,71
59,128000000,70100000,164
81,833000000,54100000,373
90,693000000,44200000,37
2,303000000,58400000,61
70,341000000,49600000,339
27,166000000,47500000,158
40,681000000,40200000,86
3,764000000,92500000,261
77,87000000,33600000,453
74,408000000,68900000,139
68,992000000,84700000,361
30,901000000,63600000,282
16,114000000,88700000,88
65,537000000,28100000,340
83,219000000,38300000,40
97,663000000,53700000,67
51,770000000,85300000,54
10,908000000,86700000,326
20,178000000,25400000,138
21,31000000,65000000,5
61,950000000,47900000,209
8,565000000,80300000,371
49,915000000,84500000,377
80,913000000,72400000,207
49,34000000,70700000,236
75,327000000,46600000,177
27,140000000,99700000,67
41,775000000,33800000,279
54,453000000,29900000,277
81,138000000,69900000,304
58,665000000,60500000,133
92,773000000,62900000,453
12,885000000,51600000,447
97,598000000,34900000,110
4,38000000,94800000,354
6,974000000,65700000,426
33,185000000,86800000,261
99,608000000,37000000,470
67,72000000,34900000,26
3,933000000,79600000,323
9,989000000,38900000,31
66,346000000,97900000,314
90,820000000,36100000,255
74,910000000,88700000,43
97,760000000,96500000,67
55,56000000,25100000,307
11,975000000,61600000,202
8,147000000,92800000,409
94,991000000,61300000,225
83,439000000,98800000,15
12,627000000,81700000,341
85,989000000,56500000,195
95,197000000,76900000,278
81,365000000,81300000,413
91,518000000,91400000,60
12,840000000,91200000,444
67,124000000,26800000,185
4,469000000,73200000,94
85,517000000,41100000,185
62,110000000,41700000,192
60,965000000,79100000,92
99,445000000,34400000,436
45,99000000,29500000,460
6,812000000,31600000,317
71,222000000,64400000,17
38,238000000,83300000,47
7,539000000,73400000,207
78,3000000,47700000,33
4,778000000,97200000,26
2,845000000,87100000,150
32,38000000,91000000,128
31,937000000,51800000,472
97,167000000,69600000,142
86,567000000,81200000,140
83,825000000,55100000,194
32,723000000,49700000,75
36,358000000,35400000,194
42,333000000,46800000,329
6,693000000,51700000,346
98,798000000,75400000,95
93,388000000,71600000,150
17,251000000,31600000,92
82,233000000,93800000,273
49,537000000,60000000,150
6,433000000,64500000,315
9,588000000,94100000,333
71,949000000,73800000,146
35,807000000,92200000,438
47,673000000,29700000,89
3,619000000,34300000,423
1,907000000,52000000,65
16,238000000,41600000,193
68,87000000,90100000,360
32,276000000,78900000,457
23,346000000,39100000,386
71,511000000,41300000,259
78,908000000,28700000,42
6,538000000,52800000,233
41,129000000,37300000,387
80,763000000,42300000,469
92,157000000,56000000,387
100,54000000,66100000,402
18,333000000,90000000,266
51,333000000,67700000,142
62,770000000,54000000,96
86,916000000,65700000,177
41,977000000,32100000,72
67,214000000,72200000,125
32,601000000,41300000,440
70,419000000,95500000,80
86,299000000,77600000,316
48,482000000,95200000,284
80,513000000,60100000,74
76,50000000,24200000,366
85,83000000,33200000,440
21,567000000,70800000,445
75,499000000,62000000,410
33,626000000,66800000,86
80,472000000,90800000,320
89,401000000,42300000,421
34,82000000,80300000,106
65,294000000,64800000,319
48,792000000,83000000,209
35,176000000,98700000,206
45,759000000,32800000,100
79,176000000,71700000,388
35,290000000,29500000,78
44,171000000,60200000,89
9,325000000,86000000,261
6,656000000,59300000,113
20,240000000,93700000,174
25,301000000,54900000,206
79,911000000,55300000,284
53,978000000,37600000,218
28,143000000,28100000,125
13,723000000,81800000,447
78,579000000,38800000,368
32,673000000,80600000,34
59,764000000,41400000,368
22,969000000,51000000,453
9,903000000,52700000,334
8,809000000,51400000,33
11,70000000,71800000,443
77,781000000,26900000,426
51,246000000,34200000,293
1,960000000,84500000,90
23,139000000,56500000,419
32,361000000,44700000,170
19,231000000,24600000,363
68,250000000,43500000,317
61,893000000,88900000,311
57,472000000,35400000,220
2,618000000,41100000,238
42,417000000,56900000,155
1,395000000,75200000,470
47,811000000,49700000,164
81,369000000,92100000,98
83,484000000,66500000,289
61,740000000,68900000,154
17,306000000,38700000,278
14,416000000,27000000,178
7,552000000,48900000,177
58,829000000,91300000,45
35,273000000,81600000,174
42,527000000,62500000,226
86,177000000,93600000,378
72,547000000,35100000,130
37,98000000,43300000,450
72,94000000,50300000,327
30,865000000,95000000,13
17,795000000,89600000,261
43,388000000,89700000,41
78,428000000,88200000,237
51,339000000,44100000,342
81,747000000,29700000,473
56,141000000,52700000,392
50,485000000,47000000,274
18,349000000,85800000,345
43,529000000,38000000,389
9,910000000,83200000,70
11,492000000,65000000,224
62,626000000,77400000,337
21,622000000,70200000,407
12,461000000,70700000,60
90,13000000,78500000,50
81,144000000,57300000,451
71,106000000,40500000,213
32,693000000,60000000,104
7,488000000,63100000,463
33,439000000,77700000,282
82,220000000,88800000,177
48,986000000,51000000,265
73,509000000,63900000,1
63,149000000,45800000,230
63,693000000,65200000,8
24,285000000,50300000,45
13,226000000,24500000,252
81,766000000,25500000,153
15,188000000,99200000,144
61,148000000,87300000,300
27,813000000,67500000,301
80,762000000,72200000,64
25,477000000,94400000,336
41,271000000,65600000,340
91,968000000,35000000,236
48,487000000,37100000,476
72,548000000,84400000,251
46,636000000,73900000,262
67,383000000,71600000,6
23,224000000,45600000,342
77,94000000,73200000,302
51,312000000,86500000,158
54,78000000,41300000,297
84,445000000,59500000,238
48,395000000,94100000,156
64,945000000,97600000,78
9,992000000,46100000,431
65,363000000,90900000,220
91,757000000,59200000,389
53,14000000,41300000,227
40,286000000,36300000,190
40,178000000,34300000,121
81,406000000,71100000,399
29,690000000,85500000,120
63,143000000,93500000,239
22,585000000,54500000,207
30,161000000,38100000,323
51,41000000,70900000,454
87,895000000,94300000,451
5,63000000,62900000,214
63,882000000,40600000,71
56,360000000,78400000,364
57,33000000,81100000,35
20,386000000,77800000,193
17,237000000,90200000,82
77,617000000,99300000,249
1,513000000,90700000,253
12,477000000,79100000,346
66,48000000,71900000,293
80,204000000,77800000,95
59,350000000,92300000,340
31,857000000,68300000,334
78,469000000,38800000,161
41,135000000,36500000,357
78,225000000,52000000,181
76,153000000,82000000,71
98,766000000,75400000,158
3,297000000,54400000,65
27,944000000,54400000,213
46,32000000,79200000,163
40,766000000,64200000,275
39,626000000,71500000,109
93,496000000,28600000,279
98,938000000,94900000,402
63,136000000,63700000,172
75,582000000,66500000,109
77,655000000,95300000,440
96,127000000,73200000,54
73,546000000,78200000,423
26,63000000,87900000,293
10,582000000,24200000,121
100,198000000,60100000,48
73,32000000,68600000,330
91,176000000,95000000,58
87,78000000,71300000,388
15,927000000,79600000,212
54,475000000,49600000,244
57,479000000,38100000,31
26,827000000,69400000,446
85,537000000,74900000,445
65,840000000,89800000,158
98,242000000,25300000,223
42,412000000,79300000,376
34,207000000,47600000,44
98,984000000,75400000,203
21,288000000,62300000,140
61,915000000,74600000,444
17,687000000,24000000,130
6,532000000,95900000,165
83,698000000,65000000,252
46,379000000,49400000,435
52,90000000,87000000,215
35,916000000,85000000,52
57,243000000,96600000,40
24,958000000,32000000,195
65,613000000,58600000,419
67,13000000,75200000,418
7,687000000,95700000,406
70,630000000,99500000,76
13,794000000,83800000,331
74,169000000,51500000,385
16,979000000,73400000,209
7,855000000,68300000,325
82,524000000,47500000,361
71,354000000,89700000,17
8,717000000,31600000,97
96,590000000,64700000,307
94,184000000,75600000,330
86,786000000,95900000,414
47,594000000,32200000,460
95,250000000,55400000,422
21,523000000,41100000,265
85,216000000,87300000,472
64,136000000,83900000,449
99,487000000,84200000,11
31,536000000,83600000,129
13,197000000,54700000,142
31,327000000,75200000,305
50,513000000,58400000,329
49,104000000,83900000,351
55,931000000,92500000,115
59,790000000,77000000,57
82,543000000,70400000,132
17,586000000,44300000,152
95,392000000,28600000,246
37,177000000,30300000,409
43,281000000,89400000,98
65,698000000,52900000,18
5,734000000,82000000,154
27,237000000,96900000,18
74,115000000,86800000,472
86,657000000,42900000,360
93,542000000,70000000,438
14,902000000,26900000,251
76,993000000,53100000,409
26,966000000,55400000,42
98,539000000,35900000,342
69,853000000,28800000,15
84,976000000,85300000,319
7,730000000,57700000,103
33,440000000,46800000,248
59,25000000,75600000,475
55,294000000,79400000,210
98,971000000,65700000,20
23,756000000,52000000,2
41,958000000,97100000,247
60,744000000,57000000,142
92,902000000,62000000,115
80,273000000,43600000,71
81,293000000,44800000,115
72,807000000,95000000,162
1,696000000,28700000,283
97,958000000,47300000,257
40,136000000,37900000,356
96,721000000,48400000,247
58,108000000,42200000,283
31,711000000,47800000,100
88,273000000,80300000,184
7,460000000,84700000,13
3,834000000,52500000,98
84,748000000,74200000,464
89,907000000,92300000,365
32,256000000,81700000,208
16,632000000,50900000,409
93,740000000,71500000,322
96,888000000,76000000,229
12,848000000,95500000,286
45,121000000,42200000,52
33,407000000,32100000,324
30,704000000,39900000,373
85,661000000,80100000,207
31,371000000,55700000,75
30,377000000,42600000,471
29,264000000,95000000,60
19,607000000,41700000,112
21,297000000,27400000,446
4,248000000,65900000,123
91,416000000,53400000,392
4,517000000,28900000,204
86,487000000,92600000,151
57,33000000,99800000,297
84,895000000,30200000,471
20,840000000,75200000,284
20,866000000,55800000,83
75,678000000,37600000,371
96,722000000,38300000,164
45,228000000,64900000,173
8,487000000,37400000,434
86,355000000,25400000,377
97,407000000,41100000,61
66,41000000,68200000,217
65,879000000,48900000,341
96,228000000,35200000,309
40,296000000,30300000,181
13,843000000,60100000,435
68,753000000,68700000,330
13,463000000,45900000,387
30,754000000,91500000,162
84,344000000,95700000,45
4,227000000,95200000,394
86,608000000,40600000,437
46,979000000,96900000,386
77,608000000,78000000,322
35,214000000,58800000,52
47,654000000,25600000,258
44,186000000,45400000,211
95,212000000,77800000,40
14,517000000,91100000,416
37,115000000,97600000,112
9,240000000,94100000,16
72,375000000,35000000,109
52,620000000,93900000,88
30,95000000,49700000,31
27,406000000,65300000,103
47,571000000,88800000,269
17,859000000,93000000,218
25,567000000,41100000,106
8,571000000,75200000,360
66,425000000,68000000,124
16,360000000,30500000,300
6,182000000,67000000,221
18,528000000,91700000,98
86,547000000,47300000,312
66,617000000,25100000,7
90,960000000,72400000,25
36,671000000,76500000,144
93,479000000,92900000,10
42,53000000,57600000,11
47,40000000,70100000,145
48,23000000,48800000,258
23,755000000,80200000,241
57,903000000,60800000,210
67,264000000,59500000,427
83,93000000,59900000,347
74,794000000,45500000,398
36,620000000,87000000,345
45,578000000,67000000,425
15,104000000,78400000,195
69,304000000,72800000,125
46,214000000,98000000,390
92,996000000,40900000,17
88,673000000,69100000,217
75,196000000,78600000,353
94,180000000,24900000,279
87,823000000,38800000,468
3,407000000,24700000,221
60,384000000,59300000,376
12,251000000,69800000,169
6,483000000,48800000,257
41,85000000,94800000,348
22,574000000,48500000,67
92,118000000,53800000,279
32,544000000,43000000,159
54,743000000,57600000,98
82,630000000,35100000,131
18,353000000,48300000,257
82,586000000,27800000,348
85,716000000,25100000,92
36,639000000,46700000,60
99,112000000,40900000,199
70,647000000,64700000,418
88,139000000,78400000,69
23,100000000,49300000,179
22,417000000,85900000,76
62,283000000,48300000,348
88,920000000,29600000,63
12,777000000,24700000,340
76,76000000,86300000,417
29,948000000,32100000,89
14,570000000,32300000,455
86,902000000,38400000,215
88,832000000,91100000,297
11,976000000,59100000,400
71,754000000,98000000,74
69,628000000,99500000,334
19,712000000,63300000,314
41,113000000,51000000,375
6,480000000,40200000,63
74,183000000,95500000,20
49,923000000,71800000,313
74,977000000,48700000,46
37,281000000,62100000,453
10,806000000,72700000,213
56,583000000,78000000,278
52,615000000,85800000,303
23,977000000,86300000,61
44,382000000,95500000,53
47,425000000,77700000,328
